order_id,order_date,customer_id,customer_name,email,customer_segment,region,state,city,signup_date,product_id,category,product_name,quantity,unit_price,discount_pct,sales_amount,cost_amount,profit_amount,payment_method,sales_channel,order_status
ORD-008109,2023-04-02,CUST-00241,Martin Boyer,vtapia@example.net,Corporate,Midwest,Michigan,West Joseph,2022-08-08,PROD-006,Home & Kitchen,Desk Lamp,1,38.21,0.05,36.3,22.61,13.69,Debit Card,Online,Completed
ORD-008802,2023-04-02,CUST-00165,Joshua Anderson,suttondenise@example.net,Home Office,South,Texas,South Felicialand,2020-09-05,PROD-002,Electronics,Smartphone,1,730.72,0.0,730.72,373.76,356.96,Gift Card,Store,Completed
ORD-008856,2023-04-02,CUST-02251,Benjamin Luna,fsmith@example.org,Consumer,Midwest,Ohio,North Elizabethview,2022-02-03,PROD-002,Electronics,Smartphone,1,692.83,0.1,623.55,444.51,179.04,Credit Card,Online,Completed
ORD-008886,2023-04-02,CUST-01873,Daniel White,martinezalexa@example.net,Home Office,Northeast,Pennsylvania,Riverashire,2021-04-24,PROD-001,Electronics,Laptop,1,894.75,0.05,850.01,583.71,266.3,Debit Card,Online,Completed
ORD-000248,2023-04-03,CUST-02200,Eddie Schwartz,ichambers@example.net,Corporate,Northeast,New Jersey,Johnberg,2022-06-18,PROD-004,Home & Kitchen,Coffee Maker,1,84.3,0.0,84.3,58.81,25.49,PayPal,Online,Completed
ORD-001685,2023-04-03,CUST-02395,Jennifer Smith,fletcherderek@example.net,Consumer,Midwest,Illinois,Washingtonland,2022-11-30,PROD-001,Electronics,Laptop,1,813.07,0.1,731.76,483.73,248.03,Credit Card,Online,Completed
ORD-002556,2023-04-03,CUST-01556,Tiffany Davis,uwest@example.org,Corporate,West,Oregon,New Josephberg,2020-05-05,PROD-007,Clothing,Men's T-Shirt,1,23.34,0.0,23.34,16.61,6.73,Credit Card,Store,Completed
ORD-003662,2023-04-03,CUST-01149,Peter Martin,martinsamuel@example.org,Consumer,West,Washington,South Tylerhaven,2020-06-11,PROD-010,Beauty,Skin Care Set,1,48.67,0.05,46.24,26.23,20.01,Credit Card,Online,Completed
ORD-003702,2023-04-03,CUST-02447,Dylan Floyd,carla96@example.com,Consumer,Northeast,New Jersey,North Melanie,2020-12-12,PROD-002,Electronics,Smartphone,1,630.44,0.0,630.44,325.36,305.08,PayPal,Store,Completed
ORD-004158,2023-04-03,CUST-01275,Susan Lewis,gkeith@example.net,Home Office,South,Texas,Lloydshire,2020-04-04,PROD-001,Electronics,Laptop,1,811.03,0.05,770.48,562.32,208.16,Debit Card,Online,Completed
ORD-004504,2023-04-03,CUST-02358,Carlos Ryan,alyssa42@example.com,Corporate,Midwest,Minnesota,Coffeyport,2021-01-17,PROD-004,Home & Kitchen,Coffee Maker,5,91.09,0.1,409.9,265.28,144.62,Credit Card,Online,Completed
ORD-005226,2023-04-03,CUST-00305,Christopher Ferguson,turnerrandall@example.org,Consumer,West,Nevada,Lake Angela,2020-04-28,PROD-004,Home & Kitchen,Coffee Maker,1,91.96,0.15,78.17,59.64,18.53,Credit Card,Online,Completed
ORD-005729,2023-04-03,CUST-00700,Alicia Dillon,yhall@example.net,Consumer,South,Georgia,West Toddside,2020-07-19,PROD-010,Beauty,Skin Care Set,4,46.48,0.0,185.92,96.47,89.45,Credit Card,Online,Completed
ORD-006220,2023-04-03,CUST-00539,James Leon,teresa50@example.net,Corporate,Northeast,New Jersey,Lake Benjaminton,2021-04-02,PROD-004,Home & Kitchen,Coffee Maker,1,89.35,0.15,75.95,52.43,23.52,PayPal,Store,Completed
ORD-006265,2023-04-03,CUST-00919,Jeffrey Colon,kevinmorrison@example.net,Corporate,South,North Carolina,South Leon,2022-06-28,PROD-004,Home & Kitchen,Coffee Maker,1,91.75,0.1,82.58,50.03,32.55,Credit Card,Online,Completed
ORD-006896,2023-04-03,CUST-00356,Blake Taylor,julie34@example.org,Consumer,Midwest,Illinois,East Lauraberg,2022-05-23,PROD-001,Electronics,Laptop,1,921.6,0.0,921.6,660.94,260.66,Debit Card,Store,Completed
ORD-006948,2023-04-03,CUST-00363,Mitchell Hunt,hpatterson@example.org,Corporate,Midwest,Ohio,Port Jose,2021-11-19,PROD-008,Clothing,Women's Jeans,1,59.03,0.15,50.18,36.15,14.03,Debit Card,Online,Completed
ORD-008718,2023-04-03,CUST-01766,Andrea Barry,alyssa46@example.com,Home Office,Midwest,Minnesota,Port Gail,2021-01-29,PROD-001,Electronics,Laptop,3,891.45,0.15,2273.2,1434.46,838.74,Debit Card,Online,Completed
ORD-009715,2023-04-03,CUST-01653,Kyle Francis,michellehill@example.com,Consumer,Midwest,Minnesota,Sarahhaven,2021-02-21,PROD-001,Electronics,Laptop,1,834.85,0.0,834.85,541.75,293.1,Gift Card,Online,Completed
ORD-009732,2023-04-03,CUST-01888,James Higgins,jessica01@example.org,Corporate,Midwest,Ohio,East Joseph,2021-11-25,PROD-003,Electronics,Wireless Headphones,3,117.92,0.0,353.76,251.91,101.85,Credit Card,Online,Completed
ORD-000555,2023-04-04,CUST-01588,Anna Boone,david70@example.org,Consumer,Northeast,Pennsylvania,Underwoodfurt,2021-06-25,PROD-001,Electronics,Laptop,1,836.99,0.1,753.29,552.44,200.85,PayPal,Online,Completed
ORD-000974,2023-04-04,CUST-00177,Larry Jones,jennifergonzalez@example.org,Corporate,Northeast,New York,North Michellestad,2020-02-09,PROD-011,Beauty,Electric Toothbrush,1,66.93,0.0,66.93,47.5,19.43,PayPal,Store,Completed
ORD-002420,2023-04-04,CUST-02374,Gail Vasquez,ypatterson@example.net,Corporate,South,Florida,New Heatherville,2020-04-03,PROD-011,Beauty,Electric Toothbrush,4,71.8,0.05,272.84,202.56,70.28,Debit Card,Online,Completed
ORD-003204,2023-04-04,CUST-00192,Lance Kirby,sanderson@example.net,Consumer,Midwest,Ohio,Moyerstad,2020-10-19,PROD-007,Clothing,Men's T-Shirt,1,22.92,0.1,20.63,14.8,5.83,PayPal,Online,Completed
ORD-003783,2023-04-04,CUST-00388,Sandra Stewart,ronald66@example.org,Corporate,Northeast,New York,Brownchester,2021-12-23,PROD-011,Beauty,Electric Toothbrush,1,63.35,0.0,63.35,31.99,31.36,Credit Card,Store,Completed
ORD-003916,2023-04-04,CUST-00094,Travis Nielsen,gerald46@example.org,Consumer,Northeast,New York,Gabrielborough,2020-04-30,PROD-002,Electronics,Smartphone,2,643.43,0.0,1286.86,673.75,613.11,Debit Card,Store,Completed
ORD-005532,2023-04-04,CUST-01113,Ryan Harris,bbarr@example.org,Corporate,Northeast,Pennsylvania,Port Lucas,2021-11-30,PROD-009,Clothing,Running Shoes,1,86.32,0.0,86.32,45.94,40.38,Debit Card,Online,Completed
ORD-005672,2023-04-04,CUST-01913,Cassandra Stafford,lbishop@example.net,Consumer,Midwest,Michigan,New Robin,2022-04-05,PROD-010,Beauty,Skin Care Set,1,52.45,0.0,52.45,30.45,22.0,Credit Card,Online,Completed
ORD-006068,2023-04-04,CUST-00533,Tyler Webb,eevans@example.net,Consumer,South,Texas,East Scottfort,2021-05-10,PROD-002,Electronics,Smartphone,2,734.31,0.1,1321.76,807.47,514.29,PayPal,Online,Completed
ORD-006851,2023-04-04,CUST-00035,Leslie Bell,collinsshannon@example.org,Consumer,West,Washington,Marieland,2022-03-13,PROD-013,Sports & Outdoors,Water Bottle,2,19.98,0.0,39.96,19.31,20.65,PayPal,Store,Completed
ORD-007010,2023-04-04,CUST-01944,Matthew Dalton,michelle78@example.com,Consumer,Northeast,Massachusetts,Taylorside,2022-07-20,PROD-005,Home & Kitchen,Air Fryer,1,120.85,0.1,108.76,85.99,22.77,Debit Card,Online,Completed
ORD-007031,2023-04-04,CUST-02022,Brittany Parker,kelly08@example.net,Consumer,Midwest,Ohio,North John,2020-08-12,PROD-001,Electronics,Laptop,1,868.68,0.0,868.68,529.22,339.46,Credit Card,Online,Completed
ORD-007379,2023-04-04,CUST-01030,Elizabeth Marshall DVM,tarameyer@example.net,Consumer,West,Nevada,West Christopherberg,2022-08-15,PROD-004,Home & Kitchen,Coffee Maker,1,81.17,0.0,81.17,50.7,30.47,PayPal,Online,Completed
ORD-007653,2023-04-04,CUST-01153,Brian Massey,johnstondavid@example.org,Consumer,Northeast,Pennsylvania,Bettychester,2020-06-10,PROD-005,Home & Kitchen,Air Fryer,1,116.77,0.2,93.42,72.7,20.72,Debit Card,Online,Completed
ORD-007965,2023-04-04,CUST-02407,William Brock,michael84@example.com,Consumer,South,Georgia,Cherryshire,2021-04-05,PROD-001,Electronics,Laptop,1,848.72,0.0,848.72,490.11,358.61,Credit Card,Online,Completed
ORD-008867,2023-04-04,CUST-00305,Christopher Ferguson,turnerrandall@example.org,Consumer,West,Nevada,Lake Angela,2020-04-28,PROD-001,Electronics,Laptop,1,815.23,0.05,774.47,479.19,295.28,Debit Card,Online,Completed
ORD-009358,2023-04-04,CUST-02210,Brian Welch,chenmatthew@example.org,Consumer,West,Oregon,East Sarahside,2022-11-01,PROD-007,Clothing,Men's T-Shirt,3,25.69,0.0,77.07,41.19,35.88,Debit Card,Store,Completed
ORD-000052,2023-04-05,CUST-01671,Aaron Bell,acastaneda@example.net,Corporate,West,Nevada,South Jeffrey,2020-02-26,PROD-001,Electronics,Laptop,1,858.27,0.05,815.36,550.76,264.6,Debit Card,Store,Completed
ORD-000169,2023-04-05,CUST-02465,Scott Miller,debra96@example.net,Consumer,Midwest,Minnesota,South Pamelaside,2020-06-09,PROD-002,Electronics,Smartphone,1,642.1,0.0,642.1,333.83,308.27,Credit Card,Store,Completed
ORD-000811,2023-04-05,CUST-00172,Christopher Clayton,romanmatthew@example.org,Corporate,West,Nevada,North Anna,2020-10-03,PROD-001,Electronics,Laptop,1,851.23,0.1,766.11,518.32,247.79,PayPal,Online,Completed
ORD-000826,2023-04-05,CUST-02182,Joshua Price,abigailfernandez@example.org,Corporate,Northeast,New Jersey,New Andreahaven,2020-09-16,PROD-001,Electronics,Laptop,3,850.34,0.15,2168.37,1422.64,745.73,Credit Card,Online,Completed
ORD-001175,2023-04-05,CUST-02083,Mary Christian,jeffreygibson@example.com,Consumer,Northeast,New York,East Melissaville,2021-04-20,PROD-005,Home & Kitchen,Air Fryer,2,125.17,0.2,200.27,170.22,30.05,Credit Card,Online,Completed
ORD-002579,2023-04-05,CUST-01857,Lori Brown,mcclureapril@example.com,Home Office,Northeast,Pennsylvania,Tracyborough,2022-04-16,PROD-001,Electronics,Laptop,1,882.15,0.05,838.04,603.07,234.97,Credit Card,Online,Completed
ORD-002746,2023-04-05,CUST-01346,Paula Benton,davidbrown@example.org,Corporate,South,Florida,Port Peterhaven,2022-01-08,PROD-008,Clothing,Women's Jeans,3,62.05,0.0,186.15,92.12,94.03,Credit Card,Online,Completed
ORD-005904,2023-04-05,CUST-01570,Mark Rhodes,wwilson@example.net,Corporate,Midwest,Minnesota,New Logan,2021-03-01,PROD-009,Clothing,Running Shoes,1,86.03,0.0,86.03,49.26,36.77,Credit Card,Store,Completed
ORD-006350,2023-04-05,CUST-02475,Steven Greene,davisdonna@example.net,Consumer,Northeast,Pennsylvania,Port Erikachester,2020-06-19,PROD-007,Clothing,Men's T-Shirt,1,22.98,0.05,21.83,13.48,8.35,Debit Card,Online,Completed
ORD-006973,2023-04-05,CUST-01062,Sheila Bennett,charlesrichards@example.org,Consumer,Midwest,Minnesota,Thomasmouth,2021-03-31,PROD-002,Electronics,Smartphone,3,704.04,0.0,2112.12,1487.77,624.35,Debit Card,Store,Completed
ORD-007232,2023-04-05,CUST-01911,Christine Thornton,priscilla37@example.net,Consumer,West,Washington,Shellyside,2022-05-07,PROD-002,Electronics,Smartphone,1,699.35,0.0,699.35,410.56,288.79,PayPal,Online,Completed
ORD-007679,2023-04-05,CUST-02429,Jasmine Fisher,jesusavila@example.com,Consumer,Northeast,Pennsylvania,Englishland,2022-10-11,PROD-011,Beauty,Electric Toothbrush,1,64.69,0.15,54.99,43.48,11.51,Credit Card,Online,Completed
ORD-009179,2023-04-05,CUST-01200,Patrick Miller,mcarter@example.org,Corporate,West,Washington,Christopherview,2022-03-12,PROD-008,Clothing,Women's Jeans,4,62.88,0.1,226.37,135.35,91.02,Gift Card,Store,Completed
ORD-000235,2023-04-06,CUST-01977,Erin Walters,whenry@example.net,Consumer,Northeast,Pennsylvania,Reynoldsshire,2020-03-28,PROD-011,Beauty,Electric Toothbrush,1,68.4,0.1,61.56,34.35,27.21,PayPal,Store,Completed
ORD-002069,2023-04-06,CUST-01252,Debra Bowers,qharris@example.net,Corporate,South,Florida,North Danielview,2020-12-01,PROD-002,Electronics,Smartphone,1,663.03,0.2,530.42,390.91,139.51,PayPal,Online,Completed
ORD-002097,2023-04-06,CUST-00409,Edward Garrison,monica23@example.com,Corporate,Midwest,Minnesota,Garrettland,2020-02-25,PROD-001,Electronics,Laptop,1,879.48,0.05,835.51,454.84,380.67,Credit Card,Online,Completed
ORD-005504,2023-04-06,CUST-00133,Isaac Lee,mark54@example.net,Consumer,Northeast,New Jersey,New Joshuaview,2020-09-16,PROD-007,Clothing,Men's T-Shirt,1,25.08,0.05,23.83,16.04,7.79,Credit Card,Online,Completed
ORD-006055,2023-04-06,CUST-01590,Robin Thompson,epollard@example.net,Consumer,Midwest,Michigan,Port Dennis,2020-06-03,PROD-001,Electronics,Laptop,1,853.98,0.1,768.58,586.2,182.38,PayPal,Online,Completed
ORD-006176,2023-04-06,CUST-01462,Gerald Thomas,jessica56@example.org,Consumer,Midwest,Illinois,Zacharyville,2022-03-03,PROD-013,Sports & Outdoors,Water Bottle,1,19.34,0.1,17.41,10.54,6.87,Credit Card,Online,Completed
ORD-006482,2023-04-06,CUST-00120,Olivia Santana,eharris@example.com,Consumer,Northeast,New York,Suzannebury,2020-11-19,PROD-004,Home & Kitchen,Coffee Maker,1,87.8,0.0,87.8,51.26,36.54,Credit Card,Online,Completed
ORD-007282,2023-04-06,CUST-01204,Erica Alvarez,susanhayes@example.com,Corporate,West,Oregon,New Debbieton,2021-02-24,PROD-001,Electronics,Laptop,2,919.74,0.1,1655.53,944.52,711.01,Credit Card,Online,Completed
ORD-007365,2023-04-06,CUST-00945,Ellen Mooney,hillmelanie@example.net,Corporate,Midwest,Michigan,Welchborough,2020-09-26,PROD-002,Electronics,Smartphone,1,651.27,0.05,618.71,317.75,300.96,Debit Card,Online,Completed
ORD-007391,2023-04-06,CUST-02193,Vicki Greene,melissa95@example.net,Consumer,West,Washington,Robertburgh,2022-05-06,PROD-002,Electronics,Smartphone,4,724.83,0.15,2464.42,1599.52,864.9,Debit Card,Online,Completed
ORD-008934,2023-04-06,CUST-01187,Dennis Wood,ramseysarah@example.com,Consumer,Midwest,Ohio,Jenniferton,2021-02-09,PROD-012,Sports & Outdoors,Yoga Mat,2,29.79,0.1,53.62,40.48,13.14,Debit Card,Online,Completed
ORD-009031,2023-04-06,CUST-00062,Paul Thompson,jason12@example.org,Home Office,South,Georgia,Lisaburgh,2022-11-24,PROD-003,Electronics,Wireless Headphones,1,125.9,0.1,113.31,88.95,24.36,PayPal,Online,Completed
ORD-000166,2023-04-07,CUST-01956,Catherine Burch,dshaw@example.org,Consumer,West,Washington,West Fred,2020-11-02,PROD-003,Electronics,Wireless Headphones,3,128.03,0.0,384.09,273.8,110.29,Gift Card,Online,Completed
ORD-000620,2023-04-07,CUST-00093,Carol Lane,brian41@example.org,Consumer,Northeast,Massachusetts,South Raymond,2022-04-11,PROD-001,Electronics,Laptop,1,937.06,0.0,937.06,606.84,330.22,PayPal,Store,Completed
ORD-001322,2023-04-07,CUST-00726,Jamie Gross,david09@example.com,Consumer,South,Georgia,East Carriebury,2021-01-08,PROD-004,Home & Kitchen,Coffee Maker,4,93.69,0.05,356.02,256.61,99.41,Debit Card,Online,Completed
ORD-001932,2023-04-07,CUST-02319,Craig Obrien,frank25@example.org,Consumer,South,Texas,North Mindyside,2021-12-14,PROD-006,Home & Kitchen,Desk Lamp,1,38.25,0.1,34.43,24.38,10.05,PayPal,Online,Completed
ORD-002727,2023-04-07,CUST-01405,Richard Stevens,owhite@example.org,Consumer,Midwest,Minnesota,Milesport,2021-01-21,PROD-008,Clothing,Women's Jeans,1,60.97,0.1,54.87,30.59,24.28,Credit Card,Online,Completed
ORD-002862,2023-04-07,CUST-01197,Gary Gibson,waderonnie@example.org,Consumer,South,Georgia,West Nicole,2022-03-20,PROD-005,Home & Kitchen,Air Fryer,3,117.19,0.05,333.99,241.52,92.47,PayPal,Store,Completed
ORD-005377,2023-04-07,CUST-01031,Melinda Patterson,georgealyssa@example.com,Home Office,West,California,Lindsayberg,2021-03-03,PROD-002,Electronics,Smartphone,1,686.27,0.0,686.27,491.33,194.94,Credit Card,Store,Completed
ORD-006327,2023-04-07,CUST-02457,Gabriel Wilkins,rhonda64@example.org,Consumer,Midwest,Michigan,Wagnershire,2020-01-22,PROD-009,Clothing,Running Shoes,1,78.38,0.0,78.38,44.1,34.28,Credit Card,Store,Completed
ORD-008796,2023-04-07,CUST-00479,Juan Smith,amanda40@example.net,Corporate,Midwest,Minnesota,Drakeburgh,2022-09-22,PROD-006,Home & Kitchen,Desk Lamp,1,36.46,0.1,32.81,18.96,13.85,Debit Card,Online,Completed
ORD-000973,2023-04-08,CUST-02070,Tammy Larson,angelathompson@example.com,Home Office,Northeast,New York,Torresport,2021-12-28,PROD-001,Electronics,Laptop,1,903.17,0.0,903.17,473.62,429.55,Credit Card,Store,Completed
ORD-001061,2023-04-08,CUST-01398,Stephen Fletcher,lopezbilly@example.com,Consumer,Midwest,Minnesota,Mannington,2021-08-15,PROD-012,Sports & Outdoors,Yoga Mat,2,28.0,0.05,53.2,33.87,19.33,Debit Card,Store,Completed
ORD-001705,2023-04-08,CUST-01320,Taylor Hernandez,odavis@example.com,Consumer,West,Washington,Sarahchester,2021-02-10,PROD-004,Home & Kitchen,Coffee Maker,3,85.39,0.0,256.17,182.78,73.39,PayPal,Store,Completed
ORD-002102,2023-04-08,CUST-01332,Natalie Watson,robert04@example.org,Home Office,South,Georgia,West Donaldmouth,2020-05-25,PROD-001,Electronics,Laptop,1,857.03,0.05,814.18,555.5,258.68,Credit Card,Online,Completed
ORD-003102,2023-04-08,CUST-00357,Amy Forbes,castroangelica@example.org,Corporate,Northeast,New Jersey,Thomasberg,2022-06-01,PROD-002,Electronics,Smartphone,2,707.21,0.05,1343.7,893.17,450.53,Debit Card,Store,Completed
ORD-004920,2023-04-08,CUST-00212,Veronica Sandoval,jacob10@example.net,Consumer,Northeast,Pennsylvania,Jeremymouth,2020-08-09,PROD-003,Electronics,Wireless Headphones,2,128.46,0.05,244.07,140.71,103.36,Credit Card,Online,Completed
ORD-005302,2023-04-08,CUST-00494,Steven Rodriguez,ksimmons@example.net,Consumer,South,Georgia,Blakebury,2022-08-06,PROD-006,Home & Kitchen,Desk Lamp,1,37.3,0.0,37.3,21.82,15.48,Credit Card,Online,Completed
ORD-006709,2023-04-08,CUST-01607,Vanessa Davis,jford@example.net,Home Office,Northeast,New York,South Reginashire,2020-05-01,PROD-006,Home & Kitchen,Desk Lamp,1,40.63,0.0,40.63,21.4,19.23,Credit Card,Store,Completed
ORD-007014,2023-04-08,CUST-00822,Erin Griffith,adam17@example.net,Consumer,Northeast,Massachusetts,East Haley,2021-09-16,PROD-008,Clothing,Women's Jeans,1,61.37,0.0,61.37,41.76,19.61,Credit Card,Store,Completed
ORD-009924,2023-04-08,CUST-01570,Mark Rhodes,wwilson@example.net,Corporate,Midwest,Minnesota,New Logan,2021-03-01,PROD-001,Electronics,Laptop,1,855.76,0.0,855.76,555.14,300.62,Debit Card,Online,Completed
ORD-000552,2023-04-09,CUST-01855,Samantha Cortez,vcarr@example.net,Home Office,Midwest,Michigan,New Danielmouth,2021-01-09,PROD-001,Electronics,Laptop,2,850.97,0.1,1531.75,1127.06,404.69,Gift Card,Online,Completed
ORD-000613,2023-04-09,CUST-00156,Angela Cross,steven18@example.net,Home Office,Midwest,Michigan,East Thomasland,2022-03-18,PROD-012,Sports & Outdoors,Yoga Mat,1,30.79,0.05,29.25,17.34,11.91,Credit Card,Online,Completed
ORD-000635,2023-04-09,CUST-00090,Zachary Holland,amanda51@example.com,Corporate,Northeast,Massachusetts,Deborahburgh,2020-05-03,PROD-001,Electronics,Laptop,1,876.79,0.05,832.95,522.12,310.83,Debit Card,Store,Completed
ORD-001315,2023-04-09,CUST-00693,Peter Gaines,youngcharles@example.net,Home Office,South,Texas,West Tinachester,2022-05-14,PROD-001,Electronics,Laptop,1,892.07,0.0,892.07,484.01,408.06,Debit Card,Store,Completed
ORD-001719,2023-04-09,CUST-00987,Robert Proctor,andrew33@example.net,Corporate,West,California,Kennethstad,2022-01-15,PROD-007,Clothing,Men's T-Shirt,1,25.46,0.0,25.46,16.96,8.5,Credit Card,Online,Completed
ORD-002231,2023-04-09,CUST-02500,Natalie Graham,ugraves@example.org,Consumer,Northeast,Pennsylvania,East Paulashire,2022-03-21,PROD-003,Electronics,Wireless Headphones,3,129.93,0.0,389.79,225.01,164.78,Credit Card,Online,Completed
ORD-002554,2023-04-09,CUST-02120,Rachel Sullivan,amy26@example.net,Consumer,South,Georgia,Claytonside,2020-12-05,PROD-012,Sports & Outdoors,Yoga Mat,1,31.27,0.05,29.71,17.85,11.86,PayPal,Online,Completed
ORD-002757,2023-04-09,CUST-00903,Tammy Cortez,frankespinoza@example.com,Corporate,South,Georgia,West Robertberg,2020-01-12,PROD-010,Beauty,Skin Care Set,1,50.42,0.0,50.42,24.61,25.81,PayPal,Online,Completed
ORD-005294,2023-04-09,CUST-02238,Laura Johnson,jacksonrachel@example.org,Consumer,South,North Carolina,Melissaview,2021-10-31,PROD-007,Clothing,Men's T-Shirt,2,24.43,0.1,43.97,33.31,10.66,Credit Card,Online,Completed
ORD-005540,2023-04-09,CUST-00719,Andrew Brown,mullenricky@example.org,Corporate,Midwest,Michigan,Lisaview,2021-02-12,PROD-001,Electronics,Laptop,1,928.25,0.2,742.6,658.73,83.87,Gift Card,Store,Completed
ORD-005660,2023-04-09,CUST-02038,Alexis Baker,judyfox@example.net,Consumer,West,California,South Shanestad,2022-10-07,PROD-008,Clothing,Women's Jeans,1,54.32,0.0,54.32,30.99,23.33,Credit Card,Store,Completed
ORD-005973,2023-04-09,CUST-01060,Nathan Miller,batkins@example.com,Consumer,Northeast,Pennsylvania,East David,2020-02-06,PROD-005,Home & Kitchen,Air Fryer,1,115.6,0.1,104.04,65.54,38.5,Debit Card,Store,Completed
ORD-006651,2023-04-09,CUST-00575,Roger Gardner,christopher01@example.com,Home Office,South,North Carolina,Burketon,2021-01-05,PROD-007,Clothing,Men's T-Shirt,1,26.19,0.0,26.19,14.43,11.76,Debit Card,Online,Completed
ORD-006825,2023-04-09,CUST-01613,Mr. William Bray,petermoore@example.com,Corporate,Midwest,Minnesota,Vargasbury,2020-04-28,PROD-006,Home & Kitchen,Desk Lamp,4,39.38,0.0,157.52,94.4,63.12,Credit Card,Online,Completed
ORD-006914,2023-04-09,CUST-00271,Sandra Frederick,williamsimmons@example.com,Corporate,West,Nevada,Frankborough,2021-03-23,PROD-008,Clothing,Women's Jeans,1,56.66,0.05,53.83,37.52,16.31,Gift Card,Online,Completed
ORD-007738,2023-04-09,CUST-00766,Julie Smith,xcrane@example.net,Consumer,Northeast,Pennsylvania,Kennethton,2022-08-06,PROD-004,Home & Kitchen,Coffee Maker,3,86.59,0.0,259.77,174.01,85.76,PayPal,Online,Completed
